atis_id;airport_icao;visibility;wind_speed;wind_gust;wind_direction;rvr;runway_designator_number;runway_designator_side;runway_ils_category;headwind;crosswind;ceiling;weather_phenomenon;ILS;RNAV;RNP;VISUAL
10394;KSFO;10;6;0;270;>6000 ;28;R;No ILS;5.9;1;-1;N/A;0;0;0;1
10395;KLAX;9;0;0;0;>6000 ;24;R;No ILS;0;0;-1;N/A;0;1;1;0
10396;KATL;10;4;0;290;>6000 ;26;R;No ILS;3.5;2;25000;N/A;0;0;0;1
10396;KATL;10;4;0;290;>6000 ;27;L;No ILS;3.8;1.4;25000;N/A;0;0;0;1
10396;KATL;10;4;0;290;>6000 ;28;;No ILS;3.9;0.7;25000;N/A;0;0;0;1
10397;KORD;10;4;0;10;>6000 ;10;C;CAT III;0;4;-1;N/A;1;0;0;1
10397;KORD;10;4;0;10;>6000 ;9;L;CAT III;0.7;3.9;-1;N/A;1;0;0;1
10397;KORD;10;4;0;10;>6000 ;10;R;CAT III;0;4;-1;N/A;1;0;0;1
10398;KJFK;9;9;0;70;>6000 ;4;R;CAT III;7.8;4.5;1400;#NAME?;1;0;0;0
10398;KJFK;9;9;0;70;>6000 ;4;L;CAT III;7.8;4.5;1400;#NAME?;1;0;0;0
10399;KSFO;10;6;0;260;>6000 ;28;R;No ILS;5.6;2.1;-1;N/A;0;0;0;1
10400;KATL;10;3;0;270;>6000 ;26;R;No ILS;3;0.5;25000;N/A;0;0;0;1
10400;KATL;10;3;0;270;>6000 ;27;L;No ILS;3;0;25000;N/A;0;0;0;1
10400;KATL;10;3;0;270;>6000 ;28;;No ILS;3;0.5;25000;N/A;0;0;0;1
10401;KORD;10;6;0;30;>6000 ;10;C;CAT III;2.1;5.6;25000;N/A;1;0;0;1
10401;KORD;10;6;0;30;>6000 ;9;L;CAT III;3;5.2;25000;N/A;1;0;0;1
10401;KORD;10;6;0;30;>6000 ;10;R;CAT III;2.1;5.6;25000;N/A;1;0;0;1
10402;KLAX;5;0;0;0;>6000 ;24;R;No ILS;0;0;500;BR;0;1;1;0
10403;KIAD;7;7;0;10;>6000 ;1;L;CAT III;7;0;700;#NAME?;1;0;0;0
10404;KIAD;6;10;0;340;>6000 ;1;L;CAT III;8.7;5;3300;#NAME?;1;0;0;0
10405;KSFO;10;4;0;260;>6000 ;28;R;No ILS;3.8;1.4;-1;N/A;0;0;0;1
10406;KLAX;1;0;0;0;4000▲;24;R;No ILS;0;0;300;FG;0;1;1;0
10407;KJFK;4;8;0;70;>6000 ;4;R;CAT III;6.9;4;2600;RA BR;1;0;0;0
10407;KJFK;4;8;0;70;>6000 ;4;L;CAT III;6.9;4;2600;RA BR;1;0;0;0
10408;KATL;10;7;0;310;>6000 ;26;R;No ILS;4.5;5.4;25000;N/A;0;0;0;1
10408;KATL;10;7;0;310;>6000 ;27;L;No ILS;5.4;4.5;25000;N/A;0;0;0;1
10408;KATL;10;7;0;310;>6000 ;28;;No ILS;6.1;3.5;25000;N/A;0;0;0;1
10409;KORD;10;6;0;50;>6000 ;10;C;CAT III;3.9;4.6;25000;N/A;1;0;0;1
10409;KORD;10;6;0;50;>6000 ;9;L;CAT III;4.6;3.9;25000;N/A;1;0;0;1
10409;KORD;10;6;0;50;>6000 ;10;R;CAT III;3.9;4.6;25000;N/A;1;0;0;1
10410;KJFK;6;10;0;80;>6000 ;4;R;CAT III;7.7;6.4;1400;#NAME?;1;0;0;0
10410;KJFK;6;10;0;80;>6000 ;4;L;CAT III;7.7;6.4;1400;#NAME?;1;0;0;0
10411;KLAX;1;4;0;320;2000 ;24;R;No ILS;0.7;3.9;300;FG;0;1;1;0
10412;KSFO;10;5;0;270;>6000 ;28;R;CAT III;4.9;0.9;-1;N/A;1;0;0;1
10413;KIAD;10;7;0;10;>6000 ;1;R;CAT III;7;0;1000;N/A;1;1;0;0
10413;KIAD;10;7;0;10;>6000 ;1;L;CAT III;7;0;1000;N/A;1;1;0;0
10413;KIAD;10;7;0;10;>6000 ;1;C;CAT III;7;0;1000;N/A;1;1;0;0
10414;KATL;10;6;0;300;>6000 ;26;R;No ILS;4.6;3.9;25000;N/A;0;0;0;1
10414;KATL;10;6;0;300;>6000 ;27;L;No ILS;5.2;3;25000;N/A;0;0;0;1
10414;KATL;10;6;0;300;>6000 ;28;;No ILS;5.6;2.1;25000;N/A;0;0;0;1
10415;KORD;10;5;0;40;>6000 ;10;C;CAT III;2.5;4.3;25000;N/A;1;0;0;1
10415;KORD;10;5;0;40;>6000 ;9;L;CAT III;3.2;3.8;25000;N/A;1;0;0;1
10415;KORD;10;5;0;40;>6000 ;10;R;CAT III;2.5;4.3;25000;N/A;1;0;0;1
10416;KIAD;10;8;0;360;>6000 ;1;R;CAT III;7.9;1.4;900;#NAME?;1;1;0;0
10416;KIAD;10;8;0;360;>6000 ;1;L;CAT III;7.9;1.4;900;#NAME?;1;1;0;0
10416;KIAD;10;8;0;360;>6000 ;1;C;CAT III;7.9;1.4;900;#NAME?;1;1;0;0
10417;KJFK;7;11;0;110;>6000 ;4;R;CAT III;3.8;10.3;500;#NAME?;1;0;0;0
10417;KJFK;7;11;0;110;>6000 ;4;L;CAT III;3.8;10.3;500;#NAME?;1;0;0;0
10418;KORD;10;6;0;30;>6000 ;10;C;CAT III;2.1;5.6;25000;N/A;1;0;0;1
10418;KORD;10;6;0;30;>6000 ;9;L;CAT III;3;5.2;25000;N/A;1;0;0;1
10418;KORD;10;6;0;30;>6000 ;10;R;CAT III;2.1;5.6;25000;N/A;1;0;0;1
10419;KLAX;3;4;0;220;>6000 ;24;R;No ILS;3.8;1.4;-1;BC FG BR;0;1;1;0
10420;KSFO;10;0;0;0;>6000 ;28;R;CAT III;0;0;-1;N/A;1;0;0;1
10421;KATL;10;6;0;350;>6000 ;26;R;No ILS;0;6;25000;N/A;0;0;0;1
10421;KATL;10;6;0;350;>6000 ;27;L;No ILS;1;5.9;25000;N/A;0;0;0;1
10421;KATL;10;6;0;350;>6000 ;28;;No ILS;2.1;5.6;25000;N/A;0;0;0;1
10422;KLAX;4;7;0;240;>6000 ;24;R;No ILS;7;0;-1;BC FG BR;0;1;1;1
10423;KATL;10;6;0;330;>6000 ;26;R;No ILS;2.1;5.6;25000;N/A;0;0;0;1
10423;KATL;10;6;0;330;>6000 ;27;L;No ILS;3;5.2;25000;N/A;0;0;0;1
10423;KATL;10;6;0;330;>6000 ;28;;No ILS;3.9;4.6;25000;N/A;0;0;0;1
10424;KIAD;7;10;0;350;>6000 ;1;L;CAT III;9.4;3.4;1100;#NAME?;1;0;0;0
10425;KJFK;8;9;0;130;>6000 ;4;R;CAT III;0;9;500;#NAME?;1;0;0;0
10425;KJFK;8;9;0;130;>6000 ;4;L;CAT III;0;9;500;#NAME?;1;0;0;0
10426;KSFO;10;5;0;10;>6000 ;28;R;CAT III;0;5;-1;N/A;1;0;0;1
10427;KORD;10;7;0;50;>6000 ;10;C;CAT III;4.5;5.4;30000;N/A;1;0;0;1
10427;KORD;10;7;0;50;>6000 ;9;C;CAT III;5.4;4.5;30000;N/A;1;0;0;1
10427;KORD;10;7;0;50;>6000 ;10;R;CAT III;4.5;5.4;30000;N/A;1;0;0;1
;;;;;;;;;;;;;;;;;
10429;KORD;10;8;0;30;>6000 ;10;C;CAT III;2.7;7.5;30000;N/A;1;0;0;1
10429;KORD;10;8;0;30;>6000 ;9;C;CAT III;4;6.9;30000;N/A;1;0;0;1
10429;KORD;10;8;0;30;>6000 ;10;R;CAT III;2.7;7.5;30000;N/A;1;0;0;1
10430;KJFK;5;0;0;0;>6000 ;22;L;CAT III;0;0;400;#NAME?;1;0;0;0
10430;KJFK;5;0;0;0;>6000 ;22;R;CAT III;0;0;400;#NAME?;1;0;0;0
10431;KIAD;7;13;21;330;>6000 ;1;R;CAT III;10;8.4;1100;N/A;1;0;0;0
10431;KIAD;7;13;21;330;>6000 ;1;L;CAT III;10;8.4;1100;N/A;1;0;0;0
10432;KATL;10;3;0;310;>6000 ;26;R;No ILS;1.9;2.3;25000;N/A;0;0;0;1
10432;KATL;10;3;0;310;>6000 ;27;L;No ILS;2.3;1.9;25000;N/A;0;0;0;1
10432;KATL;10;3;0;310;>6000 ;28;;No ILS;2.6;1.5;25000;N/A;0;0;0;1
10433;KLAX;5;7;0;240;>6000 ;24;R;No ILS;7;0;-1;BR;0;1;1;1
10434;KIAD;10;11;0;340;>6000 ;1;R;CAT III;9.5;5.5;3200;N/A;1;0;0;0
10434;KIAD;10;11;0;340;>6000 ;1;L;CAT III;9.5;5.5;3200;N/A;1;0;0;0
10436;KLAX;6;8;0;260;>6000 ;24;R;No ILS;7.5;2.7;-1;HZ;0;1;1;1
;;;;;;;;;;;;;;;;;
10438;KATL;10;6;0;290;>6000 ;26;R;CAT III;5.2;3;20000;N/A;1;0;0;1
10438;KATL;10;6;0;290;>6000 ;27;L;CAT III;5.6;2.1;20000;N/A;1;0;0;1
10438;KATL;10;6;0;290;>6000 ;28;;CAT III;5.9;1;20000;N/A;1;0;0;1
10437;KORD;10;4;0;30;>6000 ;10;C;CAT III;1.4;3.8;30000;N/A;1;0;0;1
10437;KORD;10;4;0;30;>6000 ;9;C;CAT III;2;3.5;30000;N/A;1;0;0;1
10437;KORD;10;4;0;30;>6000 ;10;R;CAT III;1.4;3.8;30000;N/A;1;0;0;1
10439;KJFK;1;0;0;0;>6000 ;22;L;CAT III;0;0;-1;N/A;1;0;0;0
10439;KJFK;1;0;0;0;>6000 ;22;R;CAT III;0;0;-1;N/A;1;0;0;0
10440;KJFK;1;0;0;0;>6000 ;22;L;CAT III;0;0;-1;N/A;1;0;0;0
10440;KJFK;1;0;0;0;>6000 ;22;R;CAT III;0;0;-1;N/A;1;0;0;0
10442;KIAD;10;12;0;320;>6000 ;1;R;CAT III;7.7;9.2;1900;N/A;1;0;0;0
10442;KIAD;10;12;0;320;>6000 ;1;C;CAT III;7.7;9.2;1900;N/A;1;0;0;0
10442;KIAD;10;12;0;320;>6000 ;1;L;CAT III;7.7;9.2;1900;N/A;1;0;0;0
;;;;;;;;;;;;;;;;;
10443;KLAX;7;9;0;260;>6000 ;24;R;No ILS;8.5;3.1;-1;N/A;0;1;1;1
10444;KATL;10;5;0;340;>6000 ;26;R;CAT III;0.9;4.9;-1;N/A;1;0;0;1
10444;KATL;10;5;0;340;>6000 ;27;L;CAT III;1.7;4.7;-1;N/A;1;0;0;1
10444;KATL;10;5;0;340;>6000 ;28;;CAT III;2.5;4.3;-1;N/A;1;0;0;1
10445;KORD;10;9;0;60;>6000 ;10;C;CAT III;6.9;5.8;-1;N/A;1;0;0;1
10445;KORD;10;9;0;60;>6000 ;9;L;CAT III;7.8;4.5;-1;N/A;1;0;0;1
10445;KORD;10;9;0;60;>6000 ;10;R;CAT III;6.9;5.8;-1;N/A;1;0;0;1
10446;KLAX;9;12;0;250;>6000 ;24;R;No ILS;11.8;2.1;-1;N/A;0;1;1;1
10447;KATL;10;7;0;350;>6000 ;26;R;CAT III;0;7;-1;N/A;1;0;0;1
10447;KATL;10;7;0;350;>6000 ;27;L;CAT III;1.2;6.9;-1;N/A;1;0;0;1
10447;KATL;10;7;0;350;>6000 ;28;;CAT III;2.4;6.6;-1;N/A;1;0;0;1
;;;;;;;;;;;;;;;;;
10449;KIAD;10;15;21;360;>6000 ;1;R;CAT III;14.8;2.6;3000;N/A;1;1;0;0
10449;KIAD;10;15;21;360;>6000 ;1;L;CAT III;14.8;2.6;3000;N/A;1;1;0;0
10449;KIAD;10;15;21;360;>6000 ;1;C;CAT III;14.8;2.6;3000;N/A;1;1;0;0
10450;KJFK;1;5;0;340;>6000 ;22;L;CAT III;-2.5;4.3;-1;N/A;1;0;0;0
10450;KJFK;1;5;0;340;>6000 ;22;R;CAT III;-2.5;4.3;-1;N/A;1;0;0;0
10451;KORD;10;7;0;70;>6000 ;10;C;CAT III;6.1;3.5;-1;N/A;1;0;0;1
10451;KORD;10;7;0;70;>6000 ;9;L;CAT III;6.6;2.4;-1;N/A;1;0;0;1
10451;KORD;10;7;0;70;>6000 ;10;R;CAT III;6.1;3.5;-1;N/A;1;0;0;1
10452;KLAX;10;9;0;260;>6000 ;24;R;No ILS;8.5;3.1;-1;N/A;0;1;1;1
10453;KATL;10;6;0;290;>6000 ;26;R;CAT III;5.2;3;20000;N/A;1;0;0;1
10453;KATL;10;6;0;290;>6000 ;27;L;CAT III;5.6;2.1;20000;N/A;1;0;0;1
10453;KATL;10;6;0;290;>6000 ;28;;CAT III;5.9;1;20000;N/A;1;0;0;1
;;;;;;;;;;;;;;;;;
10454;KIAD;10;10;17;20;>6000 ;1;L;CAT III;9.8;1.7;-1;N/A;1;0;0;1
10456;KORD;10;8;0;70;>6000 ;10;C;CAT III;6.9;4;-1;N/A;1;0;0;1
10456;KORD;10;8;0;70;>6000 ;9;L;CAT III;7.5;2.7;-1;N/A;1;0;0;1
10456;KORD;10;8;0;70;>6000 ;10;R;CAT III;6.9;4;-1;N/A;1;0;0;1
10457;KJFK;1;5;0;10;>6000 ;31;R;CAT III;2.5;4.3;-1;N/A;1;0;0;0
10457;KJFK;1;5;0;10;>6000 ;31;L;CAT III;2.5;4.3;-1;N/A;1;0;0;0
10458;KJFK;3;8;0;320;>6000 ;31;R;CAT III;7.9;1.4;600;#NAME?;1;0;0;0
10458;KJFK;3;8;0;320;>6000 ;31;L;CAT III;7.9;1.4;600;#NAME?;1;0;0;0
;;;;;;;;;;;;;;;;;
10460;KATL;10;6;0;300;>6000 ;26;R;CAT III;4.6;3.9;20000;N/A;1;0;0;1
10460;KATL;10;6;0;300;>6000 ;27;L;CAT III;5.2;3;20000;N/A;1;0;0;1
10460;KATL;10;6;0;300;>6000 ;28;;CAT III;5.6;2.1;20000;N/A;1;0;0;1
10461;KIAD;10;13;0;20;>6000 ;1;L;CAT III;12.8;2.3;-1;N/A;1;0;0;1
10462;KLAX;10;13;0;250;>6000 ;24;R;No ILS;12.8;2.3;-1;N/A;0;1;1;1
10463;KORD;10;5;0;90;>6000 ;10;C;CAT III;4.9;0.9;-1;N/A;1;0;0;1
10463;KORD;10;5;0;90;>6000 ;9;L;CAT III;5;0;-1;N/A;1;0;0;1
10463;KORD;10;5;0;90;>6000 ;10;R;CAT III;4.9;0.9;-1;N/A;1;0;0;1
10464;KJFK;10;11;0;320;>6000 ;31;R;CAT III;10.8;1.9;800;N/A;1;0;0;0
10464;KJFK;10;11;0;320;>6000 ;31;L;CAT III;10.8;1.9;800;N/A;1;0;0;0
10465;KIAD;10;11;0;360;>6000 ;1;R;CAT III;10.8;1.9;-1;N/A;1;0;0;1
10465;KIAD;10;11;0;360;>6000 ;1;L;CAT III;10.8;1.9;-1;N/A;1;0;0;1
10466;KLAX;10;14;0;250;>6000 ;24;R;No ILS;13.8;2.4;-1;N/A;0;1;1;1
;;;;;;;;;;;;;;;;;
10468;KORD;10;5;0;-1;>6000 ;10;C;CAT III;0;0;-1;N/A;1;0;0;1
10468;KORD;10;5;0;-1;>6000 ;9;L;CAT III;0;0;-1;N/A;1;0;0;1
10468;KORD;10;5;0;-1;>6000 ;10;R;CAT III;0;0;-1;N/A;1;0;0;1
10469;KATL;10;8;0;320;>6000 ;26;R;CAT III;4;6.9;18000;N/A;1;0;0;1
10469;KATL;10;8;0;320;>6000 ;27;L;CAT III;5.1;6.1;18000;N/A;1;0;0;1
10469;KATL;10;8;0;320;>6000 ;28;;CAT III;6.1;5.1;18000;N/A;1;0;0;1
10470;KIAD;10;8;17;10;>6000 ;1;R;CAT III;8;0;-1;N/A;1;0;0;1
10470;KIAD;10;8;17;10;>6000 ;1;L;CAT III;8;0;-1;N/A;1;0;0;1
10470;KIAD;10;8;17;10;>6000 ;1;C;CAT III;8;0;-1;N/A;1;0;0;1
10471;KLAX;10;14;0;240;>6000 ;24;R;No ILS;14;0;-1;N/A;0;1;1;1
;;;;;;;;;;;;;;;;;
10473;KATL;10;7;0;330;>6000 ;26;R;CAT III;2.4;6.6;18000;N/A;1;0;0;1
10473;KATL;10;7;0;330;>6000 ;27;L;CAT III;3.5;6.1;18000;N/A;1;0;0;1
10473;KATL;10;7;0;330;>6000 ;28;;CAT III;4.5;5.4;18000;N/A;1;0;0;1
10474;KORD;10;5;0;100;>6000 ;10;C;CAT III;5;0;-1;N/A;1;0;0;1
10474;KORD;10;5;0;100;>6000 ;9;L;CAT III;4.9;0.9;-1;N/A;1;0;0;1
10474;KORD;10;5;0;100;>6000 ;10;R;CAT III;5;0;-1;N/A;1;0;0;1
10475;KJFK;10;10;0;340;>6000 ;31;R;CAT III;8.7;5;1200;N/A;1;0;0;0
10475;KJFK;10;10;0;340;>6000 ;31;L;CAT III;8.7;5;1200;N/A;1;0;0;0
;;;;;;;;;;;;;;;;;
10477;KORD;10;5;0;100;>6000 ;10;C;CAT III;5;0;-1;N/A;1;0;0;1
10477;KORD;10;5;0;100;>6000 ;9;L;CAT III;4.9;0.9;-1;N/A;1;0;0;1
10478;KLAX;10;11;0;240;>6000 ;24;R;No ILS;11;0;-1;N/A;0;1;1;1
10479;KIAD;10;5;0;320;>6000 ;1;R;CAT III;3.2;3.8;-1;N/A;1;0;0;1
10479;KIAD;10;5;0;320;>6000 ;1;L;CAT III;3.2;3.8;-1;N/A;1;0;0;1
10479;KIAD;10;5;0;320;>6000 ;1;C;CAT III;3.2;3.8;-1;N/A;1;0;0;1
10480;KATL;10;8;0;340;>6000 ;26;R;CAT III;1.4;7.9;18000;N/A;1;0;0;1
10480;KATL;10;8;0;340;>6000 ;27;L;CAT III;2.7;7.5;18000;N/A;1;0;0;1
10480;KATL;10;8;0;340;>6000 ;28;;CAT III;4;6.9;18000;N/A;1;0;0;1
10481;KIAD;10;8;0;300;>6000 ;1;R;CAT III;2.7;7.5;-1;N/A;1;0;0;1
10481;KIAD;10;8;0;300;>6000 ;1;L;CAT III;2.7;7.5;-1;N/A;1;0;0;1
10482;KJFK;10;12;20;320;>6000 ;31;R;CAT III;11.8;2.1;1500;N/A;1;0;0;0
10482;KJFK;10;12;20;320;>6000 ;31;L;CAT III;11.8;2.1;1500;N/A;1;0;0;0
10483;KATL;10;6;0;340;>6000 ;26;R;CAT III;1;5.9;18000;N/A;1;0;0;1
10483;KATL;10;6;0;340;>6000 ;27;L;CAT III;2.1;5.6;18000;N/A;1;0;0;1
10483;KATL;10;6;0;340;>6000 ;28;;CAT III;3;5.2;18000;N/A;1;0;0;1
10484;KORD;10;5;0;110;>6000 ;10;C;CAT III;4.9;0.9;-1;N/A;1;0;0;0
10485;KLAX;10;11;0;230;>6000 ;24;R;No ILS;10.8;1.9;-1;N/A;0;1;1;1
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
10488;KATL;10;4;0;360;>6000 ;26;R;CAT III;-0.7;3.9;17000;N/A;1;0;0;1
10488;KATL;10;4;0;360;>6000 ;27;L;CAT III;0;4;17000;N/A;1;0;0;1
10488;KATL;10;4;0;360;>6000 ;28;;CAT III;0.7;3.9;17000;N/A;1;0;0;1
10489;KORD;10;4;0;150;>6000 ;10;C;CAT III;2.6;3.1;-1;N/A;1;0;0;0
10490;KJFK;10;12;0;300;>6000 ;31;R;CAT III;11.8;2.1;1600;N/A;1;0;0;0
10490;KJFK;10;12;0;300;>6000 ;31;L;CAT III;11.8;2.1;1600;N/A;1;0;0;0
10491;KIAD;10;5;0;290;>6000 ;1;R;CAT III;0.9;4.9;-1;N/A;1;0;0;1
10491;KIAD;10;5;0;290;>6000 ;1;L;CAT III;0.9;4.9;-1;N/A;1;0;0;1
10491;KIAD;10;5;0;290;>6000 ;1;C;CAT III;0.9;4.9;-1;N/A;1;0;0;1
10492;KLAX;10;7;0;240;>6000 ;24;R;No ILS;7;0;-1;N/A;0;1;1;1
;;;;;;;;;;;;;;;;;
10494;KJFK;10;14;22;310;>6000 ;31;R;CAT III;14;0;1500;N/A;1;0;0;0
10494;KJFK;10;14;22;310;>6000 ;31;L;CAT III;14;0;1500;N/A;1;0;0;0
10495;KLAX;10;5;0;190;>6000 ;24;R;No ILS;3.2;3.8;-1;N/A;0;1;1;1
10496;KATL;10;5;0;20;>6000 ;26;R;CAT III;-2.5;4.3;17000;N/A;1;0;0;1
10496;KATL;10;5;0;20;>6000 ;27;L;CAT III;-1.7;4.7;17000;N/A;1;0;0;1
10496;KATL;10;5;0;20;>6000 ;28;;CAT III;-0.9;4.9;17000;N/A;1;0;0;1
10497;KORD;10;4;0;190;>6000 ;10;C;CAT III;0;4;-1;N/A;1;0;0;0
10498;KIAD;10;6;0;280;>6000 ;1;R;CAT III;0;6;-1;N/A;1;0;0;1
10498;KIAD;10;6;0;280;>6000 ;1;L;CAT III;0;6;-1;N/A;1;0;0;1
10498;KIAD;10;6;0;280;>6000 ;1;C;CAT III;0;6;-1;N/A;1;0;0;1
10499;KJFK;10;15;21;320;>6000 ;31;R;CAT III;14.8;2.6;1500;N/A;1;0;0;0
10499;KJFK;10;15;21;320;>6000 ;31;L;CAT III;14.8;2.6;1500;N/A;1;0;0;0
10501;KLAX;10;4;0;140;>6000 ;24;R;No ILS;-0.7;3.9;-1;N/A;0;1;1;1
10502;KIAD;10;9;0;310;>6000 ;1;R;CAT III;4.5;7.8;-1;N/A;1;0;0;1
10502;KIAD;10;9;0;310;>6000 ;1;L;CAT III;4.5;7.8;-1;N/A;1;0;0;1
10502;KIAD;10;9;0;310;>6000 ;1;C;CAT III;4.5;7.8;-1;N/A;1;0;0;1
;;;;;;;;;;;;;;;;;
10503;KATL;10;5;0;50;>6000 ;26;R;CAT III;-4.3;2.5;18000;N/A;1;0;0;1
10503;KATL;10;5;0;50;>6000 ;27;L;CAT III;-3.8;3.2;18000;N/A;1;0;0;1
10503;KATL;10;5;0;50;>6000 ;28;;CAT III;-3.2;3.8;18000;N/A;1;0;0;1
10504;KORD;10;3;0;190;>6000 ;28;C;CAT III;0;3;-1;N/A;1;0;0;0
10505;KLAX;10;5;0;110;>6000 ;24;R;No ILS;-3.2;3.8;-1;N/A;0;1;1;1
10506;KATL;10;4;0;100;>6000 ;8;L;CAT III;3.8;1.4;15000;N/A;1;0;0;1
10506;KATL;10;4;0;100;>6000 ;9;R;CAT III;3.9;0.7;15000;N/A;1;0;0;1
10506;KATL;10;4;0;100;>6000 ;10;;CAT III;4;0;15000;N/A;1;0;0;1
10507;KJFK;10;12;0;300;>6000 ;31;R;CAT III;11.8;2.1;1900;N/A;1;0;0;0
10507;KJFK;10;12;0;300;>6000 ;31;L;CAT III;11.8;2.1;1900;N/A;1;0;0;0
;;;;;;;;;;;;;;;;;
10509;KIAD;10;6;0;290;>6000 ;1;R;CAT III;1;5.9;-1;N/A;1;0;0;1
10509;KIAD;10;6;0;290;>6000 ;1;L;CAT III;1;5.9;-1;N/A;1;0;0;1
10509;KIAD;10;6;0;290;>6000 ;1;C;CAT III;1;5.9;-1;N/A;1;0;0;1
10510;KORD;10;3;0;220;>6000 ;28;C;CAT III;1.5;2.6;-1;N/A;1;0;0;0
;;;;;;;;;;;;;;;;;
10512;KJFK;10;13;0;330;>6000 ;31;R;CAT III;12.2;4.4;2300;N/A;1;0;0;0
10512;KJFK;10;13;0;330;>6000 ;31;L;CAT III;12.2;4.4;2300;N/A;1;0;0;0
10514;KIAD;10;7;0;300;>6000 ;1;R;CAT III;2.4;6.6;-1;N/A;1;0;0;1
10514;KIAD;10;7;0;300;>6000 ;1;L;CAT III;2.4;6.6;-1;N/A;1;0;0;1
10514;KIAD;10;7;0;300;>6000 ;1;C;CAT III;2.4;6.6;-1;N/A;1;0;0;1
10513;KLAX;10;0;0;0;>6000 ;6;R;No ILS;0;0;-1;N/A;0;1;1;1
10515;KATL;10;0;0;0;>6000 ;8;L;CAT III;0;0;12000;N/A;1;0;0;1
10515;KATL;10;0;0;0;>6000 ;9;R;CAT III;0;0;12000;N/A;1;0;0;1
10515;KATL;10;0;0;0;>6000 ;10;;CAT III;0;0;12000;N/A;1;0;0;1
10516;KORD;10;6;0;230;>6000 ;28;R;CAT III;3.9;4.6;-1;N/A;1;0;0;0
10517;KLAX;10;3;0;300;>6000 ;6;R;No ILS;-1.5;2.6;-1;N/A;0;1;1;1
10518;KJFK;10;11;0;310;>6000 ;31;R;CAT III;11;0;4200;N/A;1;0;0;0
10518;KJFK;10;11;0;310;>6000 ;31;L;CAT III;11;0;4200;N/A;1;0;0;0
10519;KATL;10;4;0;130;>6000 ;8;L;CAT III;2.6;3.1;10000;#NAME?;1;0;0;1
10519;KATL;10;4;0;130;>6000 ;9;R;CAT III;3.1;2.6;10000;#NAME?;1;0;0;1
10519;KATL;10;4;0;130;>6000 ;10;;CAT III;3.5;2;10000;#NAME?;1;0;0;1
10520;KIAD;10;7;0;300;>6000 ;1;R;CAT III;2.4;6.6;-1;N/A;1;0;0;1
10520;KIAD;10;7;0;300;>6000 ;1;L;CAT III;2.4;6.6;-1;N/A;1;0;0;1
10520;KIAD;10;7;0;300;>6000 ;1;C;CAT III;2.4;6.6;-1;N/A;1;0;0;1
;;;;;;;;;;;;;;;;;
10522;KORD;10;6;0;230;>6000 ;28;C;CAT III;3.9;4.6;-1;N/A;1;0;0;0
10523;KIAD;10;6;0;330;>6000 ;1;R;CAT III;4.6;3.9;-1;N/A;1;0;0;1
10523;KIAD;10;6;0;330;>6000 ;1;L;CAT III;4.6;3.9;-1;N/A;1;0;0;1
10523;KIAD;10;6;0;330;>6000 ;1;C;CAT III;4.6;3.9;-1;N/A;1;0;0;1
;;;;;;;;;;;;;;;;;
10525;KLAX;10;4;0;260;>6000 ;6;R;No ILS;-3.8;1.4;-1;N/A;0;1;1;1
10526;KATL;10;7;0;160;>6000 ;8;L;CAT III;1.2;6.9;9500;#NAME?;1;0;0;1
10526;KATL;10;7;0;160;>6000 ;9;R;CAT III;2.4;6.6;9500;#NAME?;1;0;0;1
10526;KATL;10;7;0;160;>6000 ;10;;CAT III;3.5;6.1;9500;#NAME?;1;0;0;1
10527;KORD;10;7;0;240;>6000 ;28;C;CAT III;5.4;4.5;-1;N/A;1;0;0;0
10528;KJFK;10;14;0;290;>6000 ;31;R;CAT III;13.2;4.8;4000;N/A;1;0;0;1
10528;KJFK;10;14;0;290;>6000 ;31;L;CAT III;13.2;4.8;4000;N/A;1;0;0;1
10529;KSFO;10;6;0;280;>6000 ;28;R;No ILS;6;0;25000;N/A;0;0;0;1
10530;KJFK;10;15;23;300;>6000 ;31;R;CAT III;14.8;2.6;3500;N/A;1;0;0;1
10530;KJFK;10;15;23;300;>6000 ;31;L;CAT III;14.8;2.6;3500;N/A;1;0;0;1
10531;KORD;10;5;0;250;>6000 ;27;C;CAT III;4.7;1.7;-1;N/A;1;0;0;0
10531;KORD;10;5;0;250;>6000 ;28;C;CAT III;4.3;2.5;-1;N/A;1;0;0;0
10532;KATL;6;4;0;140;>6000 ;8;L;CAT III;2;3.5;8000;#NAME?;1;1;0;0
10532;KATL;6;4;0;140;>6000 ;9;R;CAT III;2.6;3.1;8000;#NAME?;1;1;0;0
10532;KATL;6;4;0;140;>6000 ;10;;CAT III;3.1;2.6;8000;#NAME?;1;1;0;0
10534;KIAD;10;0;0;0;>6000 ;1;R;CAT III;0;0;-1;N/A;1;0;0;1
10534;KIAD;10;0;0;0;>6000 ;1;L;CAT III;0;0;-1;N/A;1;0;0;1
10534;KIAD;10;0;0;0;>6000 ;1;C;CAT III;0;0;-1;N/A;1;0;0;1
10533;KLAX;10;5;0;240;>6000 ;6;R;No ILS;-5;0;-1;N/A;0;1;1;1
10535;KLAX;10;0;0;0;>6000 ;6;R;No ILS;0;0;-1;N/A;0;1;1;1
10536;KSFO;10;10;0;280;>6000 ;28;R;No ILS;10;0;-1;N/A;0;0;0;1
10537;KATL;6;8;0;100;>6000 ;8;L;CAT III;7.5;2.7;9000;#NAME?;1;1;0;0
